-0.96024,0.19624,0.10054,-1.091,0.091,-0.161,-0.845,0.337,0.226,0.281333408,0
-0.94663,0.24977,0.08702,-1.144,0.123,-0.059,-0.783,0.402,0.226,0.286841266,0
-0.96205,0.18218,0.11762,-1.1,0.009,-0.018,-0.809,0.413,0.267,0.283057793,0
-0.95803,0.20245,0.0576,-1.173,0.103,-0.135,-0.792,0.425,0.22,0.274299376,0
-0.96287,0.23775,0.05095,-1.17,0.056,-0.164,-0.836,0.396,0.264,0.285930448,0
-0.95991,0.19606,0.15062,-1.082,0.1,0.023,-0.798,0.405,0.24,0.290993868,0
-0.9469,0.19645,0.0559,-1.185,0.106,-0.155,-0.812,0.355,0.199,0.266333869,0
-0.95215,0.22066,0.075,-1.062,0.114,-0.144,-0.815,0.367,0.226,0.279260289,0
-0.97421,0.18414,0.14696,-1.223,0.032,-0.029,-0.809,0.481,0.249,0.296459304,0
-0.94483,0.23787,0.04935,-1.106,0.111,-0.097,-0.821,0.434,0.211,0.275404042,0
-0.95366,0.19433,0.13013,-1.073,0.085,-0.018,-0.801,0.361,0.226,0.283342303,0
-0.95628,0.22293,0.06976,-1.144,0.138,-0.111,-0.865,0.387,0.211,0.280658439,0
-0.95693,0.23539,0.09984,-1.141,0.103,-0.056,-0.88,0.425,0.261,0.291258052,0
-0.95995,0.18315,0.18164,-1.073,0.091,0.015,-0.845,0.396,0.249,0.294623174,0
-0.94632,0.24727,0.06416,-1.17,0.167,-0.12,-0.801,0.337,0.296,0.282690829,0
-0.95075,0.1925,0.1967,-1.07,0.106,0.123,-0.827,0.326,0.267,0.295653896,0
-0.93871,0.22671,0.15701,-1.194,0.091,-0.029,-0.78,0.44,0.305,0.291980933,0
-0.95565,0.19788,0.1162,-1.07,0.062,-0.056,-0.859,0.343,0.296,0.282799113,0
-0.96181,0.20305,0.11403,-1.188,0.097,-0.1,-0.83,0.44,0.22,0.287901654,0
-0.96041,0.24816,0.03255,-1.155,0.117,-0.114,-0.806,0.396,0.211,0.283531892,0
-0.9535,0.19046,0.17974,-1.062,0.106,0.111,-0.836,0.375,0.246,0.292783972,0
-0.9431,0.23378,0.05916,-1.15,0.152,-0.082,-0.815,0.367,0.24,0.27503247,0
-0.95678,0.21622,0.12681,-1.097,0.111,-0.026,-0.868,0.39,0.217,0.289542237,0
-0.99342,0.2125,-0.13782,-1.208,0.009,-0.27,-0.792,0.428,-0.029,0.264878133,1
-0.99345,0.1749,-0.17622,-1.243,0.003,-0.287,-0.809,0.469,-0.053,0.24747629,1
-0.98908,0.19293,-0.17655,-1.264,0.041,-0.284,-0.689,0.513,-0.029,0.254459945,1
-0.99724,0.18995,-0.15083,-1.194,0.082,-0.276,-0.762,0.37,-0.003,0.256059486,1
