-0.28723,0.83584,-0.04739,-2.736,-1.205,-1.111,0.704,4.038,2.499,0.992032764,0
-0.27265,0.82446,-0.0554,-3.053,-1.091,-1.554,0.381,3.413,2.56,0.78247629,0
-0.29154,0.94798,-0.06944,-3.152,-1.255,-1.331,0.636,4.504,2.891,1.146573353,0
-0.31342,1.0533,-0.06275,-3.264,-1.238,-1.499,0.765,4.724,2.663,1.085015785,0
-0.32838,0.96795,-0.04545,-2.918,-1.232,-1.167,0.598,4.246,2.364,1.05397234,0
-0.27891,0.85406,-0.06374,-3.026,-1.161,-1.595,0.554,4.299,2.959,1.036954397,0
-0.35096,0.87441,-0.00379,-3.032,-1.261,-1.499,0.525,4.038,3.026,0.933037664,0
-0.28781,0.85716,-0.11661,-2.493,-1.182,-1.416,0.352,3.83,2.246,0.953507738,0
-0.29458,0.99054,-0.04435,-2.894,-1.188,-1.419,0.584,3.839,2.733,0.951835708,0
-0.3217,1.0121,-0.06667,-2.968,-1.176,-1.249,0.613,4.416,2.469,1.138793279,0
-0.28895,0.89599,-0.05774,-2.592,-1.205,-1.718,0.592,4.346,2.727,1.046400926,0
-0.37377,0.89797,-0.03371,-2.806,-1.229,-1.484,0.431,4.44,2.053,0.983866652,0
-0.29688,0.85423,-0.06574,-2.991,-1.17,-1.375,0.622,4.674,2.088,1.044558568,0
-0.28064,0.90233,-0.05427,-3.39,-1.252,-1.419,0.37,3.774,2.182,0.855218897,0
-0.31869,0.96396,-0.09013,-2.613,-1.111,-1.138,0.449,4.141,2.103,1.035163617,0
-0.27388,0.98918,-0.05506,-2.962,-1.161,-1.598,0.669,4.24,2.525,1.053683479,0
-0.34807,0.96717,-0.05663,-2.871,-1.123,-1.416,0.566,4.147,2.032,1.042174933,0
-0.29271,0.83535,-0.06339,-3.276,-1.199,-1.343,0.513,4.144,2.419,1.046889145,0
-0.28404,0.81602,-0.04623,-3.167,-1.188,-1.428,0.455,4.425,2.226,0.817190993,0
-0.2892,0.91985,-0.09031,-2.563,-1.238,-1.287,0.513,4.238,2.425,1.035709091,0
-0.32734,1.07657,-0.04564,-2.751,-1.296,-1.648,0.534,4.023,2.581,1.056894143,0
-0.367,0.94433,-0.05746,-2.507,-1.214,-1.352,0.651,4.739,1.968,1.04121533,0
-0.28834,0.83931,-0.07136,-2.422,-1.355,-1.601,0.771,4.258,2.343,1.023343986,0
-0.268,0.82697,-0.04808,-2.956,-1.273,-1.748,0.355,3.933,3.026,0.841038671,0
-0.31579,0.96425,-0.09277,-2.751,-1.196,-1.22,0.469,3.768,2.328,1.038030017,0
-0.31293,1.03036,-0.0538,-3.226,-1.287,-1.663,0.481,3.9,2.663,1.083305183,0
-0.36133,0.94857,-0.05841,-2.751,-1.173,-1.135,0.472,4.525,2.138,1.043884796,0
-0.28885,0.85145,-0.04398,-2.543,-1.196,-1.343,0.416,4.481,2.24,1.054119275,0
-0.27464,0.81297,-0.0326,-2.762,-1.111,-1.255,0.557,4.032,2.067,0.792948138,0
-0.30632,0.92574,-0.07932,-2.85,-1.205,-1.32,0.469,4.859,2.018,1.126256026,0
-0.34482,1.02907,-0.0604,-2.496,-1.126,-1.457,0.273,4.182,2.481,1.013226402,0
-0.33812,1.0066,-0.06737,-3.091,-1.229,-1.683,0.493,4.496,2.677,1.089383739,0
-0.29865,0.84657,-0.08939,-3.334,-1.217,-1.199,0.455,3.886,2.76,1.033743176,0
-0.33685,0.84913,-0.0323,-2.733,-1.138,-1.364,0.513,4.217,3.129,0.93983596,0
-0.2782,0.85337,-0.10114,-2.466,-1.138,-1.525,0.443,4.669,1.856,0.919732605,0
-0.31512,1.05933,-0.00223,-2.613,-1.059,-1.235,0.639,3.54,2.68,1.005741244,0
-0.33288,0.988,-0.06975,-2.748,-1.173,-1.194,0.496,4.161,1.906,0.994694216,0
-0.32735,0.85386,-0.06907,-2.853,-1.232,-1.572,0.243,3.762,2.504,1.038233555,0
-0.35323,0.85832,-0.01685,-2.683,-1.047,-1.155,0.51,3.856,2.51,0.88547914,0
-0.298231758,0.923032527,-0.084242747,-3.798,-1.273,-1.997,1.229,4.862,3.496,0.770472237,0
-0.298200067,0.922979443,-0.084874635,-3.798,-1.273,-1.997,1.229,4.862,3.496,0.766641682,0
-0.32135,1.00527,-0.07788,-2.607,-0.985,-1.408,0.54,4.267,2.61,1.071433752,0
-0.2979175,0.922199432,-0.084983068,-3.798,-1.273,-1.997,1.229,4.862,3.496,0.763320676,0
-0.249,0.9315,-0.164,-0.252,0.93,-0.167,-0.246,0.933,-0.161,0.346798167,0
-0.297170783,0.923214891,-0.086333804,-3.798,-1.273,-1.997,1.229,4.862,3.496,0.753916575,0
-0.25534,0.87151,-0.04351,-2.965,-1.205,-1.302,0.581,4.566,2.226,0.852539572,0
-0.31885,0.93321,-0.07409,-2.499,-1.202,-1.754,0.499,4.484,2.375,1.071769025,0
-0.31104,1.03394,-0.04542,-2.941,-1.141,-1.323,0.279,4.015,2.287,1.014155247,0
-0.37257,0.94068,-0.01968,-3.235,-1.17,-1.516,0.381,4.009,2.587,1.031172643,0
-0.2702,0.8517,0.028,-0.628,0.158,-0.194,-0.003,1.56,0.346,0.336549247,0
-0.295918071,0.922464946,-0.091083967,-3.798,-1.273,-1.997,1.229,4.862,3.496,0.718736232,0
-0.296654063,0.924180595,-0.089256985,-3.798,-1.273,-1.997,1.229,4.862,3.496,0.734406197,0
