-0.24822,0.8866,-0.06336,-2.765,-1.167,-1.196,0.698,4.501,2.114,0.985550662,0
-0.28663,1.09712,-0.08486,-2.95,-1.009,-1.176,0.768,4.232,2.302,1.049583975,0
-0.33895,0.90927,-0.05461,-2.457,-1.167,-0.982,0.669,4.314,1.912,0.976956529,0
-0.26037,0.7746,-0.11418,-2.194,-1.023,-1.334,0.751,3.718,1.982,0.841462282,0
-0.24773,1.03193,-0.04503,-2.554,-1.132,-1.372,0.777,4.425,2.669,0.956745764,0
-0.31674,1.01553,-0.08347,-2.786,-1.088,-1.12,0.513,4.484,2.103,1.039742972,0
-0.26856,0.84737,-0.07338,-2.578,-1.129,-1.677,0.548,3.73,2.543,1.017689876,0
-0.31164,0.81851,-0.03443,-2.402,-1.076,-1.085,0.507,4.152,1.959,0.799763729,0
-0.0204,-0.7181,0.0097,-0.179,-1.097,-0.044,0.161,0.041,0.082,0.155907168,0
-0.297435424,0.928915129,-0.066027675,-2.947,-1.158,-1.663,0.789,4.516,2.727,0.954175892,0
-0.34702,0.92717,-0.05611,-2.525,-1.053,-1.264,0.522,4.258,1.921,1.015373636,0
-0.28046,0.895893333,-0.066535556,-2.947,-1.158,-1.663,0.789,4.516,2.727,0.931318106,0
-0.22816,0.88659,-0.05855,-2.056,-1.076,-0.971,0.789,4.311,1.877,0.789924473,0
-0.305888,0.919232,-0.074768,-2.947,-1.138,-1.481,0.613,4.39,2.446,0.970072151,0
-0.28818,0.859866667,-0.0705,-2.487,-1.103,-1.481,0.613,4.39,2.446,0.94085425,0
-0.34186,0.87271,-0.03813,-2.302,-1.097,-0.941,0.613,4.39,1.642,0.904821012,0
-0.25926,0.83417,-0.09974,-2.707,-1.17,-1.349,0.563,4.762,1.859,0.954598774,0
-0.28453,1.00216,-0.02419,-2.848,-1.191,-1.378,0.44,4.158,2.443,0.95612343,0
-0.3213,0.99626,-0.05947,-2.314,-1.123,-1.446,0.707,4.598,1.903,1.040320518,0
-0.28547,0.88728,-0.071,-2.853,-1.258,-1.455,0.499,3.856,2.748,1.072398668,0
-0.33641,0.89053,-0.04389,-2.742,-1.144,-1.264,0.443,4.138,2.402,0.958350506,0
-0.23492,0.80702,-0.12173,-2.941,-1.252,-1.572,0.657,4.716,2.067,0.903243359,0
-0.31279,1.02978,-0.04227,-2.733,-1.059,-1.267,0.402,4.041,2.839,1.026982486,0
-0.31586,1.01383,-0.06843,-2.566,-1.167,-1.499,0.554,4.381,2.416,1.056605943,0
-0.28351,0.84839,-0.06474,-2.648,-1.205,-1.252,0.61,4.419,2.264,1.042599617,0
-0.28218,0.81308,-0.03976,-2.636,-1.176,-1.252,0.736,5.056,2.361,0.856140045,0
